Date,NIFTY,RELIANCE,SBI,HDFC
12-Apr-2016,"7,708.95","1,047.40",187.80,"1,063.00"
11-Apr-2016,"7,671.40","1,040.30",188.25,"1,070.95"
08-Apr-2016,"7,555.20","1,036.35",183.10,"1,059.35"
07-Apr-2016,"7,546.45","1,037.25",181.95,"1,055.50"
06-Apr-2016,"7,614.35","1,033.75",183.85,"1,061.50"
05-Apr-2016,"7,603.20","1,026.95",184.35,"1,057.45"
04-Apr-2016,"7,758.80","1,035.05",194.70,"1,069.05"
01-Apr-2016,"7,713.05","1,034.45",195.65,"1,064.45"
31-Mar-2016,"7,738.40","1,045.20",194.25,"1,071.15"
30-Mar-2016,"7,735.20","1,047.05",197.55,"1,064.95"
29-Mar-2016,"7,597.00","1,036.25",189.50,"1,053.80"
28-Mar-2016,"7,615.10","1,020.40",188.30,"1,047.50"
23-Mar-2016,"7,716.50","1,029.20",196.60,"1,049.35"
22-Mar-2016,"7,714.90","1,047.85",197.50,"1,053.85"
21-Mar-2016,"7,704.25","1,037.30",196.80,"1,045.60"
18-Mar-2016,"7,604.35","1,027.20",191.25,"1,028.40"
17-Mar-2016,"7,512.55","1,016.00",186.35,"1,018.40"
16-Mar-2016,"7,498.75","1,021.75",185.20,"1,030.45"
15-Mar-2016,"7,460.60","1,020.50",185.30,"1,026.70"
14-Mar-2016,"7,538.75","1,019.75",181.75,"1,027.55"
11-Mar-2016,"7,510.20","1,014.50",180.10,"1,028.70"
10-Mar-2016,"7,486.15","1,011.75",180.50,"1,021.25"
09-Mar-2016,"7,531.80","1,041.70",183.40,"1,024.80"
08-Mar-2016,"7,485.30","1,027.00",183.35,"1,014.15"
04-Mar-2016,"7,485.35","1,006.40",188.40,"1,020.55"
03-Mar-2016,"7,475.60","1,012.85",182.75,"1,015.85"
02-Mar-2016,"7,368.85","1,001.50",181.15,"1,007.20"
01-Mar-2016,"7,222.30",981.30,162.05,984.15
29-Feb-2016,"6,987.05",966.65,158.75,971.85
26-Feb-2016,"7,029.75",950.35,155.90,961.00
25-Feb-2016,"6,970.60",944.10,151.80,942.65
24-Feb-2016,"7,018.70",952.65,156.30,949.60
23-Feb-2016,"7,109.55",949.65,158.50,970.05
22-Feb-2016,"7,234.55",962.30,164.95,988.75
19-Feb-2016,"7,210.75",944.35,164.70,989.30
18-Feb-2016,"7,191.75",940.10,159.80,989.45
17-Feb-2016,"7,108.45",952.60,158.95,974.90
16-Feb-2016,"7,048.25",930.55,156.40,973.45
15-Feb-2016,"7,162.95",946.75,167.85,973.60
12-Feb-2016,"6,980.95",906.55,154.80,971.40
11-Feb-2016,"6,976.35",924.55,154.25,975.30
10-Feb-2016,"7,215.70",962.65,159.00,"1,012.95"
09-Feb-2016,"7,298.20",957.50,167.05,"1,026.05"
08-Feb-2016,"7,387.25",961.05,172.15,"1,035.85"
05-Feb-2016,"7,489.10",970.90,168.20,"1,055.25"
04-Feb-2016,"7,404.00",973.05,162.85,"1,049.20"
03-Feb-2016,"7,361.80",981.40,166.05,"1,043.85"
02-Feb-2016,"7,455.55","1,001.15",169.40,"1,053.80"
01-Feb-2016,"7,555.95","1,030.30",172.75,"1,059.75"
29-Jan-2016,"7,563.55","1,035.40",179.90,"1,049.85"
28-Jan-2016,"7,424.65","1,016.90",185.25,"1,031.70"
27-Jan-2016,"7,437.75",999.35,184.40,"1,035.65"
25-Jan-2016,"7,436.15","1,003.95",182.95,"1,041.15"
22-Jan-2016,"7,422.45","1,004.15",184.60,"1,030.30"
21-Jan-2016,"7,276.80",984.20,175.60,"1,023.00"
20-Jan-2016,"7,309.30","1,004.55",173.65,"1,018.30"
19-Jan-2016,"7,435.10","1,043.60",182.95,"1,035.80"
18-Jan-2016,"7,351.00","1,016.85",181.00,"1,025.85"
15-Jan-2016,"7,437.80","1,073.30",184.30,"1,042.15"
14-Jan-2016,"7,536.80","1,061.65",196.05,"1,049.75"
13-Jan-2016,"7,562.40","1,076.85",200.90,"1,060.15"
12-Jan-2016,"7,510.30","1,045.45",199.40,"1,046.95"
11-Jan-2016,"7,563.85","1,051.60",204.30,"1,058.60"
08-Jan-2016,"7,601.35","1,025.75",208.95,"1,062.35"
07-Jan-2016,"7,568.30","1,013.25",209.55,"1,056.20"
06-Jan-2016,"7,741.00","1,032.20",216.85,"1,067.10"
05-Jan-2016,"7,784.65","1,005.15",217.75,"1,062.40"
04-Jan-2016,"7,791.30",995.30,220.70,"1,070.50"
01-Jan-2016,"7,963.20","1,015.35",227.80,"1,088.75"
31-Dec-2015,"7,946.35","1,014.60",224.45,"1,082.15"
30-Dec-2015,"7,896.25","1,004.50",225.80,"1,074.30"
29-Dec-2015,"7,928.95","1,015.40",228.20,"1,077.95"
28-Dec-2015,"7,925.15","1,010.40",228.90,"1,077.25"
24-Dec-2015,"7,861.05","1,000.55",228.30,"1,074.00"
23-Dec-2015,"7,865.95","1,003.80",229.65,"1,074.10"
22-Dec-2015,"7,786.10",987.30,228.35,"1,066.45"
21-Dec-2015,"7,834.45",992.10,230.45,"1,075.40"
18-Dec-2015,"7,761.95",991.90,226.50,"1,073.00"
17-Dec-2015,"7,844.35","1,009.70",230.90,"1,080.25"
16-Dec-2015,"7,750.90",978.65,227.30,"1,067.30"
15-Dec-2015,"7,700.90",975.90,226.40,"1,059.45"
14-Dec-2015,"7,650.05",955.10,225.95,"1,055.05"
11-Dec-2015,"7,610.45",952.95,227.30,"1,046.35"
10-Dec-2015,"7,683.30",950.35,231.95,"1,060.60"
09-Dec-2015,"7,612.50",915.90,234.40,"1,047.45"
08-Dec-2015,"7,701.70",940.90,235.95,"1,049.25"
07-Dec-2015,"7,765.40",952.05,238.65,"1,061.95"
04-Dec-2015,"7,781.90",965.45,241.10,"1,058.90"
03-Dec-2015,"7,864.15",977.20,241.10,"1,076.75"
02-Dec-2015,"7,931.35",977.95,244.60,"1,077.80"
01-Dec-2015,"7,954.90",965.90,250.20,"1,083.00"
30-Nov-2015,"7,935.25",965.85,250.20,"1,077.75"
27-Nov-2015,"7,942.70",979.05,249.70,"1,079.40"
26-Nov-2015,"7,883.80",988.65,242.50,"1,063.95"
24-Nov-2015,"7,831.60",967.70,241.40,"1,064.35"
23-Nov-2015,"7,849.25",953.75,242.70,"1,066.05"
20-Nov-2015,"7,856.55",946.85,242.95,"1,070.85"
19-Nov-2015,"7,842.75",934.75,243.90,"1,068.90"
18-Nov-2015,"7,731.80",912.00,241.00,"1,048.60"
17-Nov-2015,"7,837.55",927.75,247.85,"1,060.80"
16-Nov-2015,"7,806.60",934.30,248.30,"1,060.95"
13-Nov-2015,"7,762.25",933.05,240.25,"1,052.05"
11-Nov-2015,"7,825.00",928.45,243.15,"1,054.40"
10-Nov-2015,"7,783.35",922.75,241.20,"1,054.60"
09-Nov-2015,"7,915.20",961.25,246.10,"1,064.80"
06-Nov-2015,"7,954.30",952.40,243.00,"1,080.90"
05-Nov-2015,"7,955.45",936.60,233.90,"1,079.85"
04-Nov-2015,"8,040.20",951.30,239.00,"1,081.70"
03-Nov-2015,"8,060.70",967.20,235.95,"1,084.90"
02-Nov-2015,"8,050.80",959.80,236.90,"1,083.10"
30-Oct-2015,"8,065.80",947.70,237.05,"1,099.60"
29-Oct-2015,"8,111.75",941.00,236.95,"1,103.55"
28-Oct-2015,"8,171.20",936.95,242.05,"1,111.50"
27-Oct-2015,"8,232.90",939.55,248.80,"1,110.90"
26-Oct-2015,"8,260.55",942.85,251.25,"1,101.50"
23-Oct-2015,"8,295.45",955.65,253.40,"1,108.50"
21-Oct-2015,"8,251.70",955.00,249.80,"1,095.00"
20-Oct-2015,"8,261.65",956.70,254.85,"1,094.90"
19-Oct-2015,"8,275.05",963.50,254.50,"1,097.80"
16-Oct-2015,"8,238.15",912.15,254.85,"1,100.05"
15-Oct-2015,"8,179.50",903.70,248.95,"1,084.15"
14-Oct-2015,"8,107.90",902.95,244.25,"1,084.75"
13-Oct-2015,"8,131.70",893.60,243.80,"1,076.35"
12-Oct-2015,"8,143.60",891.75,244.55,"1,080.55"
09-Oct-2015,"8,189.70",887.35,243.45,"1,086.15"
08-Oct-2015,"8,129.35",889.10,243.30,"1,083.10"
07-Oct-2015,"8,177.40",913.80,243.55,"1,087.75"
06-Oct-2015,"8,152.90",898.05,240.10,"1,085.95"
05-Oct-2015,"8,119.30",888.00,240.00,"1,098.35"
01-Oct-2015,"7,950.90",864.70,235.15,"1,067.65"
30-Sep-2015,"7,948.90",862.30,237.15,"1,068.80"
29-Sep-2015,"7,843.30",840.75,241.90,"1,064.80"
28-Sep-2015,"7,795.70",834.25,239.45,"1,046.40"
24-Sep-2015,"7,868.50",837.35,239.05,"1,051.40"
23-Sep-2015,"7,845.95",850.35,239.85,"1,049.20"
22-Sep-2015,"7,812.00",847.90,237.95,"1,030.65"
21-Sep-2015,"7,977.10",878.10,245.25,"1,052.95"
18-Sep-2015,"7,981.90",895.40,242.00,"1,049.75"
16-Sep-2015,"7,899.15",872.55,236.80,"1,023.35"
15-Sep-2015,"7,829.10",868.15,234.00,"1,013.15"
14-Sep-2015,"7,872.25",863.85,235.25,"1,019.70"
11-Sep-2015,"7,789.30",860.95,230.10,"1,010.50"
10-Sep-2015,"7,788.10",867.00,227.45,"1,011.00"
09-Sep-2015,"7,818.60",874.05,231.65,"1,016.30"
08-Sep-2015,"7,688.25",848.60,228.35,"1,004.05"
07-Sep-2015,"7,558.80",833.20,221.10,984.45
04-Sep-2015,"7,655.05",835.90,225.15,996.05
03-Sep-2015,"7,823.00",853.85,232.25,"1,010.30"
02-Sep-2015,"7,717.00",849.55,230.55,995.15
01-Sep-2015,"7,785.85",839.85,239.10,"1,000.10"
31-Aug-2015,"7,971.30",855.90,247.35,"1,027.45"
28-Aug-2015,"8,001.95",872.40,248.95,"1,027.95"
27-Aug-2015,"7,948.95",869.15,249.45,"1,022.10"
26-Aug-2015,"7,791.85",853.40,245.70,"1,013.50"
25-Aug-2015,"7,880.70",848.15,253.35,"1,018.45"
24-Aug-2015,"7,809.00",829.55,245.40,"1,019.05"
21-Aug-2015,"8,299.95",907.95,267.50,"1,061.30"
20-Aug-2015,"8,372.75",916.30,270.55,"1,074.70"
19-Aug-2015,"8,495.15",954.60,278.00,"1,081.85"
18-Aug-2015,"8,466.55",944.10,284.80,"1,086.35"
17-Aug-2015,"8,477.30",950.70,279.75,"1,091.50"
14-Aug-2015,"8,518.55",966.95,268.50,"1,101.80"
13-Aug-2015,"8,355.85",933.35,259.30,"1,077.55"
12-Aug-2015,"8,349.45",942.90,256.35,"1,070.45"
11-Aug-2015,"8,462.35",966.00,268.80,"1,094.70"
10-Aug-2015,"8,525.60",968.90,282.75,"1,094.65"
07-Aug-2015,"8,564.60",984.35,281.30,"1,092.65"
06-Aug-2015,"8,588.65",978.95,289.05,"1,095.95"
05-Aug-2015,"8,567.95",987.75,285.40,"1,092.20"
04-Aug-2015,"8,516.90",988.00,288.60,"1,086.45"
03-Aug-2015,"8,543.05","1,002.45",281.05,"1,095.40"
31-Jul-2015,"8,532.85","1,001.85",270.05,"1,111.65"
30-Jul-2015,"8,421.80","1,000.15",256.80,"1,110.55"
29-Jul-2015,"8,375.05",996.00,253.60,"1,108.35"
28-Jul-2015,"8,337.00","1,010.25",259.20,"1,108.50"
27-Jul-2015,"8,361.00","1,005.35",258.45,"1,095.85"
24-Jul-2015,"8,521.55","1,025.05",263.25,"1,107.85"
23-Jul-2015,"8,589.80","1,045.30",270.05,"1,107.90"
22-Jul-2015,"8,633.50","1,050.40",268.55,"1,114.40"
21-Jul-2015,"8,529.45","1,007.80",264.30,"1,098.05"
20-Jul-2015,"8,603.45","1,024.75",267.45,"1,115.25"
17-Jul-2015,"8,609.85","1,021.70",271.10,"1,110.55"
16-Jul-2015,"8,608.05","1,023.70",272.20,"1,114.70"
15-Jul-2015,"8,523.80","1,011.15",268.05,"1,096.70"
14-Jul-2015,"8,454.10",997.80,268.20,"1,091.85"
13-Jul-2015,"8,459.65","1,007.00",273.70,"1,096.15"
10-Jul-2015,"8,360.55","1,001.80",270.55,"1,090.75"
09-Jul-2015,"8,328.55",987.40,267.75,"1,074.05"
08-Jul-2015,"8,363.05",996.60,267.35,"1,068.85"
07-Jul-2015,"8,510.80","1,003.25",272.90,"1,086.85"
06-Jul-2015,"8,522.15","1,015.55",270.80,"1,083.50"
03-Jul-2015,"8,484.90","1,007.20",269.40,"1,074.25"
02-Jul-2015,"8,444.90","1,010.85",267.85,"1,058.20"
01-Jul-2015,"8,453.05","1,005.65",267.75,"1,072.35"
30-Jun-2015,"8,368.50","1,000.10",262.75,"1,067.15"
29-Jun-2015,"8,318.40",990.85,259.65,"1,056.65"
26-Jun-2015,"8,381.10","1,000.70",265.20,"1,062.85"
25-Jun-2015,"8,398.00","1,004.55",264.80,"1,065.00"
24-Jun-2015,"8,360.85",990.90,262.35,"1,045.80"
23-Jun-2015,"8,381.55",995.00,267.75,"1,052.10"
22-Jun-2015,"8,353.10",991.70,266.00,"1,047.15"
19-Jun-2015,"8,224.95",996.65,260.15,"1,030.50"
18-Jun-2015,"8,174.60",978.95,258.10,"1,019.60"
17-Jun-2015,"8,091.55",931.20,255.10,"1,004.70"
16-Jun-2015,"8,047.30",903.95,254.60,"1,008.40"
15-Jun-2015,"8,013.90",901.75,250.25,"1,005.20"
12-Jun-2015,"7,982.90",889.85,253.95,"1,009.15"
11-Jun-2015,"7,965.35",877.15,254.00,"1,000.20"
10-Jun-2015,"8,124.45",905.80,260.60,"1,015.60"
09-Jun-2015,"8,022.40",883.70,257.60,"1,001.85"
08-Jun-2015,"8,044.15",885.45,254.95,"1,003.45"
05-Jun-2015,"8,114.70",907.75,257.80,"1,011.75"
04-Jun-2015,"8,130.65",912.70,257.60,"1,014.95"
03-Jun-2015,"8,135.10",896.35,257.40,"1,005.55"
02-Jun-2015,"8,236.45",898.65,266.25,"1,008.80"
01-Jun-2015,"8,433.40",902.25,278.20,"1,036.20"
29-May-2015,"8,433.65",877.00,278.15,"1,050.55"
28-May-2015,"8,319.00",875.80,277.60,"1,029.40"
27-May-2015,"8,334.60",885.30,280.75,"1,038.15"
26-May-2015,"8,339.35",884.60,277.15,"1,027.40"
25-May-2015,"8,370.25",894.50,277.65,"1,023.55"
22-May-2015,"8,458.95",903.85,282.45,"1,024.30"
21-May-2015,"8,421.00",896.75,290.25,"1,024.70"
20-May-2015,"8,423.25",908.85,292.60,"1,024.05"
19-May-2015,"8,365.65",895.55,288.45,"1,007.55"
18-May-2015,"8,373.65",891.55,289.75,"1,009.85"
15-May-2015,"8,262.35",873.95,287.45,990.10
14-May-2015,"8,224.20",878.20,280.95,991.05
13-May-2015,"8,235.45",885.10,274.30,990.25
12-May-2015,"8,126.95",868.70,267.40,971.95
11-May-2015,"8,325.25",895.95,276.05,990.30
08-May-2015,"8,191.50",889.70,261.95,982.00
07-May-2015,"8,057.30",870.75,260.95,951.30
06-May-2015,"8,097.00",880.25,265.40,970.60
05-May-2015,"8,324.80",892.15,272.05,987.65
04-May-2015,"8,331.95",890.95,277.15,"1,000.95"
30-Apr-2015,"8,181.50",862.35,269.75,988.80
29-Apr-2015,"8,239.75",850.00,271.90,993.15
28-Apr-2015,"8,285.60",865.20,272.50,"1,004.55"
27-Apr-2015,"8,213.80",875.30,267.05,"1,005.45"
24-Apr-2015,"8,305.25",878.90,275.55,"1,006.45"
23-Apr-2015,"8,398.30",877.05,277.65,"1,013.50"
22-Apr-2015,"8,429.70",879.75,283.85,"1,013.10"
21-Apr-2015,"8,377.75",876.45,289.20,"1,003.00"
20-Apr-2015,"8,448.10",885.65,287.65,"1,005.10"
17-Apr-2015,"8,606.00",926.85,291.75,"1,018.25"
16-Apr-2015,"8,706.70",928.35,292.40,"1,029.65"
15-Apr-2015,"8,750.20",923.65,290.00,"1,031.65"
13-Apr-2015,"8,834.00",922.50,286.30,"1,038.80"
10-Apr-2015,"8,780.35",904.35,285.75,"1,042.65"
09-Apr-2015,"8,778.30",895.10,280.85,"1,056.10"
08-Apr-2015,"8,714.40",865.90,273.90,"1,035.55"
07-Apr-2015,"8,660.30",832.85,272.05,"1,032.75"
06-Apr-2015,"8,659.90",824.65,274.65,"1,031.95"
01-Apr-2015,"8,586.25",836.05,273.45,"1,033.25"
31-Mar-2015,"8,491.00",826.00,267.05,"1,022.70"
30-Mar-2015,"8,492.30",810.75,267.90,"1,036.90"
27-Mar-2015,"8,341.40",811.70,263.60,"1,014.65"
26-Mar-2015,"8,342.15",829.30,256.65,"1,006.95"
25-Mar-2015,"8,530.80",844.90,265.40,"1,034.25"
24-Mar-2015,"8,542.95",847.95,270.55,"1,037.95"
23-Mar-2015,"8,550.90",841.95,274.75,"1,047.75"
20-Mar-2015,"8,570.90",854.10,278.25,"1,055.90"
19-Mar-2015,"8,634.65",856.15,281.60,"1,052.20"
18-Mar-2015,"8,685.90",868.65,287.30,"1,063.55"
17-Mar-2015,"8,723.30",856.85,283.10,"1,058.05"
16-Mar-2015,"8,633.15",842.10,281.65,"1,051.55"
13-Mar-2015,"8,647.75",850.10,280.75,"1,042.65"
12-Mar-2015,"8,776.00",863.80,286.85,"1,054.60"
11-Mar-2015,"8,699.95",855.95,285.15,"1,056.45"
10-Mar-2015,"8,712.05",859.15,287.60,"1,052.55"
09-Mar-2015,"8,756.75",869.65,290.65,"1,059.00"
05-Mar-2015,"8,937.75",884.95,293.80,"1,085.10"
04-Mar-2015,"8,922.65",887.85,293.85,"1,065.30"
03-Mar-2015,"8,996.25",900.80,302.60,"1,083.35"
02-Mar-2015,"8,956.75",864.25,302.00,"1,082.55"
28-Feb-2015,"8,901.85",865.15,301.65,"1,071.20"
27-Feb-2015,"8,844.60",855.55,299.90,"1,054.00"
26-Feb-2015,"8,683.85",842.00,289.40,"1,038.15"
25-Feb-2015,"8,767.25",843.15,295.55,"1,052.45"
24-Feb-2015,"8,762.10",841.45,296.25,"1,067.65"
23-Feb-2015,"8,754.95",851.45,296.55,"1,067.50"
20-Feb-2015,"8,833.60",873.10,302.30,"1,073.05"
19-Feb-2015,"8,895.30",902.05,302.35,"1,079.80"
18-Feb-2015,"8,869.10",901.65,305.70,"1,074.80"
16-Feb-2015,"8,809.35",902.80,306.70,"1,067.55"
13-Feb-2015,"8,805.50",917.50,306.95,"1,065.80"
12-Feb-2015,"8,711.55",909.15,284.30,"1,076.00"
11-Feb-2015,"8,627.40",900.70,285.95,"1,058.40"
10-Feb-2015,"8,565.55",882.00,287.30,"1,054.45"
09-Feb-2015,"8,526.35",896.70,279.50,"1,040.10"
06-Feb-2015,"8,661.05",909.90,290.30,"1,053.50"
05-Feb-2015,"8,711.70",923.70,290.80,"1,076.50"
04-Feb-2015,"8,723.70",928.80,293.05,"1,067.70"
03-Feb-2015,"8,756.55",937.60,300.30,"1,064.10"
02-Feb-2015,"8,797.40",908.05,307.50,"1,081.60"
30-Jan-2015,"8,808.90",915.25,308.95,"1,077.35"
29-Jan-2015,"8,952.35",929.40,327.00,"1,095.00"
28-Jan-2015,"8,914.30",906.85,334.60,"1,058.35"
27-Jan-2015,"8,910.50",889.05,330.05,"1,074.05"
23-Jan-2015,"8,835.60",886.90,327.45,"1,042.80"
22-Jan-2015,"8,761.40",883.75,324.65,"1,021.25"
21-Jan-2015,"8,729.50",906.75,326.20,"1,019.95"
20-Jan-2015,"8,695.60",903.05,318.15,"1,020.95"
19-Jan-2015,"8,550.70",879.65,313.15,"1,004.55"
16-Jan-2015,"8,513.80",869.70,315.45,"1,001.35"
15-Jan-2015,"8,494.15",864.25,320.30,993.15
14-Jan-2015,"8,277.55",834.95,304.70,963.90
13-Jan-2015,"8,299.40",843.15,305.10,963.35
12-Jan-2015,"8,323.00",850.30,307.10,967.05
09-Jan-2015,"8,284.50",860.30,303.20,975.65
08-Jan-2015,"8,234.60",842.05,304.85,964.85
07-Jan-2015,"8,102.10",854.30,300.15,945.00
06-Jan-2015,"8,127.35",836.10,299.90,942.25
05-Jan-2015,"8,378.40",875.85,312.75,957.15
02-Jan-2015,"8,395.45",885.55,315.25,965.30
01-Jan-2015,"8,284.00",887.90,314.00,952.05
31-Dec-2014,"8,282.70",891.15,311.85,951.60
30-Dec-2014,"8,248.25",880.15,309.75,956.45
29-Dec-2014,"8,246.30",897.00,307.55,951.70
26-Dec-2014,"8,200.70",888.85,307.65,948.65
24-Dec-2014,"8,174.10",884.15,305.75,945.25
23-Dec-2014,"8,267.00",893.75,307.20,959.75
22-Dec-2014,"8,324.00",904.90,307.70,963.70
19-Dec-2014,"8,225.20",900.55,304.15,941.45
18-Dec-2014,"8,159.30",880.10,307.10,934.05
17-Dec-2014,"8,029.80",869.50,301.75,921.85
16-Dec-2014,"8,067.60",864.60,295.60,925.75
15-Dec-2014,"8,219.60",878.80,310.55,941.50
12-Dec-2014,"8,224.10",882.35,311.35,931.50
11-Dec-2014,"8,292.90",906.15,314.05,933.60
10-Dec-2014,"8,355.65",932.55,315.95,931.40
09-Dec-2014,"8,340.70",939.85,306.55,926.75
08-Dec-2014,"8,438.25",944.60,312.90,927.15
05-Dec-2014,"8,538.30",957.35,317.55,942.75
04-Dec-2014,"8,564.40",958.55,320.30,941.40
03-Dec-2014,"8,537.65",968.35,317.95,933.10
02-Dec-2014,"8,524.70",962.65,318.70,943.30
01-Dec-2014,"8,555.90",961.60,319.60,950.00
28-Nov-2014,"8,588.25",991.60,321.40,957.15
27-Nov-2014,"8,494.20",988.65,305.85,948.15
26-Nov-2014,"8,475.75",987.05,306.25,951.30
25-Nov-2014,"8,463.10",993.00,304.45,953.55
24-Nov-2014,"8,530.15",985.35,308.85,945.20
21-Nov-2014,"8,477.35",997.70,305.50,932.85
20-Nov-2014,"8,401.90",980.75,297.10,918.20
19-Nov-2014,"8,382.30",978.15,291.05,926.55
18-Nov-2014,"8,425.90",988.65,294.58,932.20
17-Nov-2014,"8,430.75",985.20,294.06,918.95
14-Nov-2014,"8,389.90",969.15,278.79,930.10
13-Nov-2014,"8,357.85",969.25,271.93,915.95
12-Nov-2014,"8,383.30",974.05,274.61,911.75
11-Nov-2014,"8,362.65",977.70,274.04,907.90
10-Nov-2014,"8,344.25",969.35,273.95,904.65
07-Nov-2014,"8,337.00",980.50,274.25,899.45
05-Nov-2014,"8,338.30",991.30,278.19,912.80
03-Nov-2014,"8,324.15","1,002.35",272.35,910.70
31-Oct-2014,"8,322.20","1,000.55",270.28,911.85
30-Oct-2014,"8,169.20",979.25,263.80,896.65
29-Oct-2014,"8,090.45",951.60,264.38,891.55
28-Oct-2014,"8,027.60",934.05,265.68,895.30
27-Oct-2014,"7,991.70",941.35,259.78,897.25
23-Oct-2014,"8,014.55",952.70,257.86,896.45
22-Oct-2014,"7,995.90",945.65,257.53,893.65
21-Oct-2014,"7,927.75",929.35,258.42,895.55
20-Oct-2014,"7,879.40",935.05,256.95,893.80
17-Oct-2014,"7,779.70",937.90,252.19,885.25
16-Oct-2014,"7,748.20",931.00,246.64,858.85
14-Oct-2014,"7,864.00",961.25,252.36,868.35
13-Oct-2014,"7,884.25",957.90,248.55,876.80
10-Oct-2014,"7,859.95",960.65,245.12,867.30
09-Oct-2014,"7,960.55",954.65,247.96,887.60
08-Oct-2014,"7,842.70",936.70,241.13,867.60
07-Oct-2014,"7,852.40",926.15,236.64,862.45
01-Oct-2014,"7,945.55",927.20,242.34,868.00
30-Sep-2014,"7,964.80",945.70,244.57,872.65
29-Sep-2014,"7,958.90",933.15,244.97,865.10
26-Sep-2014,"7,968.85",933.25,244.53,871.65
25-Sep-2014,"7,911.85",929.85,237.77,849.95
24-Sep-2014,"8,002.40",965.05,248.64,855.45
23-Sep-2014,"8,017.55",965.85,255.62,848.85
22-Sep-2014,"8,146.30",991.55,260.16,856.85
19-Sep-2014,"8,121.45",995.45,256.80,860.25
18-Sep-2014,"8,114.75","1,004.90",262.04,858.15
17-Sep-2014,"7,975.50",988.65,256.24,846.40
16-Sep-2014,"7,932.90",979.40,256.31,851.00
15-Sep-2014,"8,042.00","1,002.75",262.33,860.35
12-Sep-2014,"8,105.50","1,015.60",263.04,855.70
11-Sep-2014,"8,085.70","1,019.40",260.31,854.35
10-Sep-2014,"8,094.10","1,015.85",255.00,857.30
09-Sep-2014,"8,152.95","1,033.00",256.74,865.60
08-Sep-2014,"8,173.90","1,037.70",256.59,864.75
05-Sep-2014,"8,086.85","1,025.65",251.58,848.45
04-Sep-2014,"8,095.95","1,025.90",248.62,851.85
03-Sep-2014,"8,114.60","1,031.25",250.50,856.65
02-Sep-2014,"8,083.05","1,023.80",252.20,859.20
01-Sep-2014,"8,027.70","1,014.10",250.44,841.20
28-Aug-2014,"7,954.35",998.70,246.07,843.55
27-Aug-2014,"7,936.05",993.70,250.50,836.60
26-Aug-2014,"7,904.75",993.35,249.60,842.50
25-Aug-2014,"7,906.30",995.80,250.62,843.45
22-Aug-2014,"7,913.20",998.30,252.47,846.75
21-Aug-2014,"7,891.10",995.10,246.76,832.50
20-Aug-2014,"7,875.30",998.35,241.48,820.55
19-Aug-2014,"7,897.50","1,009.30",244.23,823.85
18-Aug-2014,"7,874.25","1,013.05",242.12,832.35
14-Aug-2014,"7,791.70","1,002.95",236.25,826.70
13-Aug-2014,"7,739.55",990.15,236.90,812.40
12-Aug-2014,"7,727.05",984.40,242.92,807.20
11-Aug-2014,"7,625.95",980.50,241.45,792.95
08-Aug-2014,"7,568.55",980.50,241.80,796.15
07-Aug-2014,"7,649.25",989.30,243.61,811.50
06-Aug-2014,"7,672.05",988.15,242.63,810.00
05-Aug-2014,"7,746.55",983.85,247.39,820.20
04-Aug-2014,"7,683.65",985.00,246.14,813.00
01-Aug-2014,"7,602.60",976.30,243.72,815.45
31-Jul-2014,"7,721.30","1,006.45",243.93,834.00
30-Jul-2014,"7,791.40","1,006.15",246.95,838.80
28-Jul-2014,"7,748.70","1,005.60",248.97,829.55
25-Jul-2014,"7,790.45","1,021.85",250.06,835.50
24-Jul-2014,"7,830.60","1,041.05",255.71,842.25
23-Jul-2014,"7,795.75","1,033.25",254.04,836.30
22-Jul-2014,"7,767.85","1,030.95",252.42,839.85
21-Jul-2014,"7,684.20",997.65,252.32,827.45
18-Jul-2014,"7,663.90",976.75,256.25,832.45
17-Jul-2014,"7,640.45",982.50,260.23,831.80
16-Jul-2014,"7,624.40",989.70,257.36,835.75
15-Jul-2014,"7,526.65",972.20,251.76,826.80
14-Jul-2014,"7,454.15",961.75,241.11,817.45
11-Jul-2014,"7,459.60",966.50,242.53,811.80
10-Jul-2014,"7,567.75",997.20,254.57,823.35
09-Jul-2014,"7,585.00","1,000.95",258.23,830.30
08-Jul-2014,"7,623.20",995.05,257.52,829.25
07-Jul-2014,"7,787.15","1,027.20",268.47,840.45
04-Jul-2014,"7,751.60","1,031.95",269.81,856.65
03-Jul-2014,"7,714.80","1,006.50",269.62,836.80
02-Jul-2014,"7,725.15","1,018.25",270.23,839.90
01-Jul-2014,"7,634.70","1,008.00",268.02,823.30
30-Jun-2014,"7,611.35","1,015.40",268.63,821.55
27-Jun-2014,"7,508.80","1,012.10",263.90,816.20
26-Jun-2014,"7,493.20","1,011.90",265.26,812.40
25-Jun-2014,"7,569.25","1,051.00",269.19,824.10
24-Jun-2014,"7,580.20","1,059.85",266.32,829.00
23-Jun-2014,"7,493.35","1,037.95",260.02,821.45
20-Jun-2014,"7,511.45","1,036.50",258.31,821.95
19-Jun-2014,"7,540.70","1,042.10",260.55,825.75
18-Jun-2014,"7,558.20","1,066.75",264.16,834.85
17-Jun-2014,"7,631.70","1,090.05",265.33,846.55
16-Jun-2014,"7,533.55","1,065.45",258.07,839.00
13-Jun-2014,"7,542.10","1,081.90",260.79,835.40
12-Jun-2014,"7,649.90","1,094.15",270.13,839.85
11-Jun-2014,"7,626.85","1,102.10",269.74,820.50
