,Date,NIFTY,RELIANCE,SBI,HDFC
0,2022-12-30,18105.3,2547.2,613.7,1628.15
1,2022-12-29,18191.0,2543.3,611.8,1641.3
2,2022-12-28,18122.5,2544.45,601.05,1629.8
3,2022-12-27,18132.3,2544.7,601.9,1631.1
4,2022-12-26,18014.6,2524.05,597.1,1629.45
5,2022-12-23,17806.8,2502.2,574.0,1597.65
6,2022-12-22,18127.35,2577.8,593.4,1612.05
7,2022-12-21,18199.1,2584.5,593.4,1617.6
8,2022-12-20,18385.3,2621.8,604.45,1633.4
9,2022-12-19,18420.45,2599.3,604.45,1644.75
10,2022-12-16,18269.0,2565.6,603.35,1639.65
11,2022-12-15,18414.9,2578.35,615.95,1631.8
12,2022-12-14,18660.3,2615.5,625.5,1662.25
13,2022-12-13,18608.0,2625.0,616.75,1648.3
14,2022-12-12,18497.15,2613.1,613.05,1643.75
15,2022-12-09,18496.6,2609.1,616.5,1631.05
16,2022-12-08,18609.35,2649.25,611.65,1619.5
17,2022-12-07,18560.5,2650.5,607.05,1610.45
18,2022-12-06,18642.75,2690.2,608.95,1611.15
19,2022-12-05,18701.05,2682.45,617.3,1612.95
20,2022-12-02,18696.1,2722.15,607.55,1607.1
21,2022-12-01,18812.5,2723.3,608.1,1619.5
22,2022-11-30,18758.35,2731.35,602.45,1608.45
23,2022-11-29,18618.05,2712.2,608.55,1597.85
24,2022-11-28,18562.75,2707.55,608.6,1600.25
25,2022-11-25,18512.75,2617.6,607.4,1617.65
26,2022-11-24,18484.1,2579.1,609.35,1625.15
27,2022-11-23,18267.25,2557.05,607.65,1599.15
28,2022-11-22,18244.2,2565.05,599.1,1595.0
29,2022-11-21,18159.95,2550.9,598.1,1597.35
30,2022-11-18,18307.65,2597.65,602.7,1613.9
31,2022-11-17,18343.9,2599.05,599.05,1618.15
32,2022-11-16,18409.65,2592.35,599.75,1632.9
33,2022-11-15,18403.4,2607.3,600.85,1619.0
34,2022-11-14,18329.15,2619.05,592.55,1615.05
35,2022-11-11,18349.7,2631.8,601.3,1611.15
36,2022-11-10,18028.2,2572.5,605.75,1524.75
37,2022-11-09,18157.0,2604.0,615.55,1508.35
38,2022-11-07,18202.8,2606.6,614.15,1508.8
39,2022-11-04,18117.15,2592.75,593.95,1497.15
40,2022-11-03,18052.7,2555.15,584.9,1507.55
41,2022-11-02,18082.85,2545.65,573.85,1514.2
42,2022-11-01,18145.4,2529.85,576.9,1513.25
43,2022-10-31,18012.2,2549.6,573.8,1496.7
44,2022-10-28,17786.8,2526.15,570.75,1458.7
45,2022-10-27,17736.95,2451.15,579.65,1454.4
46,2022-10-25,17656.35,2441.55,578.55,1450.9
47,2022-10-24,17730.75,2479.85,570.5,1461.05
48,2022-10-21,17576.3,2471.6,560.85,1438.6
49,2022-10-20,17563.95,2500.6,555.4,1448.8
50,2022-10-19,17512.25,2493.9,553.4,1458.65
51,2022-10-18,17486.95,2451.25,562.45,1443.85
52,2022-10-17,17311.8,2408.75,543.65,1446.55
53,2022-10-14,17185.7,2370.7,527.2,1439.0
54,2022-10-13,17014.35,2382.8,521.45,1393.6
55,2022-10-12,17123.6,2375.25,533.8,1409.8
56,2022-10-11,16983.55,2357.9,527.4,1400.65
57,2022-10-10,17241.0,2405.8,530.75,1415.0
58,2022-10-07,17314.65,2432.35,530.2,1430.8
59,2022-10-06,17331.8,2422.1,537.3,1437.0
60,2022-10-04,17274.3,2413.2,532.7,1453.0
61,2022-10-03,16887.35,2369.5,519.75,1413.2
62,2022-09-30,17094.35,2377.75,530.6,1421.35
63,2022-09-29,16818.1,2325.3,521.75,1382.35
64,2022-09-28,16858.6,2332.45,524.85,1389.55
65,2022-09-27,17007.4,2396.25,536.5,1413.85
66,2022-09-26,17016.3,2377.35,543.3,1426.65
67,2022-09-23,17327.35,2439.5,550.6,1446.15
68,2022-09-22,17629.8,2486.1,567.3,1486.0
69,2022-09-21,17718.35,2509.75,569.7,1518.35
70,2022-09-20,17816.25,2502.85,574.05,1520.7
71,2022-09-19,17622.25,2502.45,572.25,1502.6
72,2022-09-16,17530.85,2499.2,561.8,1492.75
73,2022-09-15,17877.4,2562.7,572.15,1520.7
74,2022-09-14,18003.75,2588.35,571.75,1528.65
75,2022-09-13,18070.05,2619.75,558.0,1513.1
76,2022-09-12,17936.35,2598.05,554.9,1493.55
77,2022-09-09,17833.35,2569.3,553.35,1498.6
78,2022-09-08,17798.75,2585.4,544.65,1497.6
79,2022-09-07,17624.4,2581.75,532.85,1482.3
80,2022-09-06,17655.6,2596.85,537.8,1489.35
81,2022-09-05,17665.8,2569.8,538.9,1495.05
82,2022-09-02,17539.45,2530.5,536.7,1485.5
83,2022-09-01,17542.8,2560.4,533.3,1472.15
84,2022-08-30,17759.3,2637.95,531.25,1486.1
85,2022-08-29,17312.9,2597.65,514.85,1439.4
86,2022-08-26,17558.9,2618.0,523.8,1465.1
87,2022-08-25,17522.45,2632.05,520.4,1464.85
88,2022-08-24,17604.95,2639.75,519.3,1472.85
89,2022-08-23,17577.5,2646.8,521.9,1465.8
90,2022-08-22,17490.7,2606.6,511.3,1470.35
91,2022-08-19,17758.45,2613.85,520.35,1493.05
92,2022-08-18,17956.5,2661.3,532.35,1511.7
93,2022-08-17,17944.25,2665.15,528.15,1509.9
94,2022-08-16,17825.25,2651.3,525.95,1502.15
95,2022-08-12,17698.15,2633.0,530.7,1485.15
96,2022-08-11,17659.0,2591.1,524.75,1485.7
97,2022-08-10,17534.75,2582.5,514.7,1466.3
98,2022-08-08,17525.1,2567.15,520.4,1462.05
99,2022-08-05,17397.5,2534.0,531.05,1427.05
100,2022-08-04,17382.0,2571.9,533.25,1431.9
101,2022-08-03,17388.15,2606.35,540.85,1433.6
102,2022-08-02,17345.45,2584.65,542.1,1430.25
103,2022-08-01,17340.05,2574.85,533.75,1446.15
104,2022-07-29,17158.25,2509.45,528.35,1434.2
105,2022-07-28,16929.6,2457.1,532.45,1416.85
106,2022-07-27,16641.8,2419.2,528.2,1404.4
107,2022-07-26,16483.85,2421.5,514.2,1393.75
108,2022-07-25,16631.0,2420.4,517.8,1396.6
109,2022-07-22,16719.45,2503.1,513.7,1392.5
110,2022-07-21,16605.25,2486.3,512.05,1360.75
111,2022-07-20,16520.85,2503.0,508.6,1365.05
112,2022-07-19,16340.55,2437.1,497.95,1348.05
113,2022-07-18,16278.5,2422.25,490.3,1347.55
114,2022-07-15,16049.2,2401.8,479.1,1362.05
115,2022-07-14,15938.65,2397.15,479.35,1351.05
116,2022-07-13,15966.65,2377.55,486.5,1357.85
117,2022-07-12,16058.3,2420.45,484.95,1391.8
118,2022-07-11,16216.0,2423.9,488.2,1406.15
119,2022-07-08,16220.6,2391.4,488.55,1397.1
120,2022-07-07,16132.9,2388.1,486.75,1395.8
121,2022-07-06,15989.8,2411.85,479.95,1371.25
122,2022-07-05,15810.85,2433.25,472.15,1352.6
123,2022-07-04,15835.35,2413.7,473.45,1355.65
124,2022-07-01,15752.05,2408.7,466.85,1353.75
125,2022-06-30,15780.25,2595.65,465.9,1348.0
126,2022-06-29,15799.1,2580.15,459.1,1343.95
127,2022-06-28,15850.2,2527.7,464.25,1345.9
128,2022-06-27,15832.05,2492.65,461.2,1356.25
129,2022-06-24,15699.25,2500.05,454.25,1353.8
130,2022-06-23,15556.65,2464.95,451.4,1335.15
131,2022-06-22,15413.3,2505.6,447.65,1330.25
132,2022-06-21,15638.8,2584.1,450.75,1336.55
133,2022-06-20,15350.15,2543.05,434.7,1322.15
134,2022-06-17,15293.5,2590.0,441.0,1289.75
135,2022-06-16,15360.6,2560.0,441.6,1281.3
136,2022-06-15,15692.15,2596.3,451.35,1307.45
137,2022-06-14,15732.1,2628.1,448.1,1312.0
138,2022-06-13,15774.4,2662.9,445.85,1326.6
139,2022-06-10,16201.8,2714.25,461.85,1351.1
140,2022-06-09,16478.1,2798.75,466.95,1377.7
141,2022-06-08,16356.25,2724.05,471.3,1367.4
142,2022-06-07,16416.35,2772.75,463.4,1362.6
143,2022-06-06,16569.55,2767.55,463.7,1378.45
144,2022-06-03,16584.3,2779.5,464.5,1380.3
145,2022-06-02,16628.0,2724.3,469.85,1385.1
146,2022-06-01,16522.75,2633.5,468.3,1394.85
147,2022-05-31,16584.55,2632.65,468.1,1388.95
148,2022-05-30,16661.4,2664.8,474.6,1401.55
149,2022-05-27,16352.45,2575.1,468.95,1392.05
150,2022-05-26,16170.15,2587.1,468.9,1366.7
151,2022-05-25,16025.8,2612.0,454.1,1328.8
152,2022-05-24,16125.15,2615.85,462.05,1318.95
153,2022-05-23,16214.7,2606.9,460.9,1304.0
154,2022-05-20,16266.15,2624.45,462.4,1320.95
155,2022-05-19,15809.4,2479.85,447.5,1287.05
156,2022-05-18,16240.3,2538.35,458.0,1313.9
157,2022-05-17,16259.3,2529.15,467.3,1314.0
158,2022-05-16,15842.3,2427.2,455.0,1305.1
159,2022-05-13,15782.15,2426.6,444.65,1291.35
160,2022-05-12,15808.0,2399.4,462.65,1303.05
161,2022-05-11,16167.1,2449.3,476.55,1348.6
162,2022-05-10,16240.05,2474.65,475.2,1341.05
163,2022-05-09,16301.85,2518.3,475.9,1319.85
164,2022-05-06,16411.25,2620.65,483.95,1317.6
165,2022-05-05,16682.65,2640.9,480.0,1352.95
166,2022-05-04,16677.6,2693.65,479.65,1356.0
167,2022-05-02,17069.1,2780.45,491.0,1403.7
168,2022-04-29,17102.55,2790.25,496.3,1384.6
169,2022-04-28,17245.05,2819.85,507.5,1371.35
170,2022-04-27,17038.4,2778.35,497.25,1372.55
171,2022-04-26,17200.8,2775.65,505.5,1372.05
172,2022-04-25,16953.95,2695.0,494.75,1365.75
173,2022-04-22,17171.95,2758.8,500.6,1355.6
174,2022-04-21,17392.6,2782.1,516.3,1374.35
175,2022-04-20,17136.55,2718.45,509.3,1354.3
176,2022-04-19,16958.65,2640.8,511.8,1342.2
177,2022-04-18,17173.65,2543.85,509.5,1395.45
178,2022-04-13,17475.65,2551.65,517.7,1464.95
179,2022-04-12,17530.3,2561.05,512.85,1493.5
180,2022-04-11,17674.95,2610.2,514.9,1496.15
181,2022-04-08,17784.35,2615.65,516.1,1514.65
182,2022-04-07,17639.55,2572.85,514.95,1516.75
183,2022-04-06,17807.65,2619.05,513.95,1550.85
184,2022-04-05,17957.4,2626.05,509.4,1608.25
185,2022-04-04,18053.4,2663.7,512.4,1656.8
186,2022-04-01,17670.45,2655.85,508.2,1506.0
187,2022-03-31,17464.75,2634.75,493.55,1470.35
188,2022-03-30,17498.25,2672.95,494.3,1476.95
189,2022-03-29,17325.3,2622.55,495.0,1451.8
190,2022-03-28,17222.0,2621.95,497.5,1432.8
191,2022-03-25,17153.0,2595.85,490.7,1430.9
192,2022-03-24,17222.75,2578.65,487.1,1442.65
193,2022-03-23,17245.65,2539.2,490.65,1479.25
194,2022-03-22,17315.5,2531.15,493.7,1494.15
195,2022-03-21,17117.6,2467.4,490.6,1486.5
196,2022-03-17,17287.05,2481.7,501.9,1480.05
197,2022-03-16,16975.35,2403.35,492.75,1448.15
198,2022-03-15,16663.0,2363.45,485.85,1424.0
199,2022-03-14,16871.3,2418.85,485.15,1442.55
200,2022-03-11,16630.45,2399.15,470.35,1396.8
201,2022-03-10,16594.9,2392.25,468.7,1392.7
202,2022-03-09,16345.35,2354.1,451.7,1371.15
203,2022-03-08,16013.45,2235.5,440.3,1327.8
204,2022-03-07,15863.15,2239.55,440.3,1324.8
205,2022-03-04,16245.35,2325.55,461.95,1366.5
206,2022-03-03,16498.05,2378.3,467.4,1371.0
207,2022-03-02,16605.95,2398.55,474.25,1374.25
208,2022-02-28,16793.9,2359.55,483.2,1426.25
209,2022-02-25,16658.4,2283.95,482.95,1456.1
210,2022-02-24,16247.95,2255.75,472.65,1419.4
211,2022-02-23,17063.25,2374.05,498.7,1500.9
212,2022-02-22,17092.2,2389.0,498.4,1510.7
213,2022-02-21,17206.65,2399.9,511.85,1522.1
214,2022-02-18,17276.3,2424.4,515.3,1512.35
215,2022-02-17,17304.6,2443.5,512.95,1506.5
216,2022-02-16,17322.2,2412.95,516.7,1515.75
217,2022-02-15,17352.45,2417.95,524.8,1517.8
218,2022-02-14,16842.8,2338.55,501.4,1473.7
219,2022-02-11,17374.75,2376.4,529.6,1518.85
220,2022-02-10,17605.85,2381.05,540.55,1525.1
221,2022-02-09,17463.8,2383.5,535.25,1497.6
222,2022-02-08,17266.75,2356.05,531.35,1461.85
223,2022-02-07,17213.6,2317.1,533.25,1468.15
224,2022-02-04,17516.3,2331.3,530.3,1524.0
225,2022-02-03,17560.2,2352.75,540.1,1515.35
226,2022-02-02,17780.0,2383.55,539.8,1531.2
227,2022-02-01,17576.85,2378.7,532.3,1497.0
228,2022-01-31,17339.85,2386.6,538.3,1485.7
229,2022-01-28,17101.95,2335.85,523.45,1463.25
230,2022-01-27,17110.15,2338.1,528.95,1474.95
231,2022-01-25,17277.95,2373.25,514.65,1488.05
232,2022-01-24,17149.1,2377.9,494.15,1486.65
233,2022-01-21,17617.15,2477.85,502.7,1521.6
234,2022-01-20,17757.0,2477.45,511.4,1509.0
235,2022-01-19,17938.4,2521.6,515.8,1518.45
236,2022-01-18,18113.05,2521.8,506.8,1529.25
237,2022-01-17,18308.1,2552.25,514.0,1521.5
238,2022-01-14,18255.75,2539.0,508.35,1545.15
239,2022-01-13,18257.8,2535.3,511.35,1528.0
240,2022-01-12,18212.35,2521.1,510.25,1556.65
241,2022-01-11,18055.75,2455.55,505.95,1565.9
242,2022-01-10,18003.3,2438.0,503.65,1559.15
243,2022-01-07,17812.7,2436.0,491.25,1550.55
244,2022-01-06,17745.9,2416.5,491.7,1539.75
245,2022-01-05,17925.25,2469.6,492.4,1564.85
246,2022-01-04,17805.25,2458.1,483.5,1528.55
247,2022-01-03,17625.7,2403.85,470.8,1519.65
248,2021-12-31,17354.05,2368.15,460.45,1479.4
249,2021-12-30,17203.95,2359.1,451.7,1461.5
250,2021-12-29,17213.6,2402.5,454.4,1453.85
251,2021-12-28,17233.25,2398.4,461.2,1460.8
252,2021-12-27,17086.25,2370.25,458.05,1450.8
253,2021-12-24,17003.75,2372.8,456.95,1438.9
254,2021-12-23,17072.6,2365.25,461.8,1444.1
255,2021-12-22,16955.45,2366.1,455.85,1445.2
256,2021-12-21,16770.85,2311.25,446.0,1441.8
257,2021-12-20,16614.2,2277.35,449.2,1425.65
258,2021-12-17,16985.2,2340.45,467.8,1473.05
259,2021-12-16,17248.4,2403.9,481.15,1500.1
260,2021-12-15,17221.4,2373.2,484.8,1500.0
261,2021-12-14,17324.9,2380.15,488.55,1502.45
262,2021-12-13,17368.25,2409.65,487.8,1511.15
263,2021-12-10,17511.3,2458.95,494.7,1522.55
264,2021-12-09,17516.85,2456.45,488.65,1526.85
265,2021-12-08,17469.75,2418.1,491.55,1553.8
266,2021-12-07,17176.7,2381.85,476.7,1525.7
267,2021-12-06,16912.25,2362.6,465.3,1503.8
268,2021-12-03,17196.7,2408.25,473.15,1513.55
269,2021-12-02,17401.65,2482.85,477.0,1525.75
270,2021-12-01,17166.9,2467.0,475.3,1504.65
271,2021-11-30,16983.2,2405.4,460.55,1493.55
272,2021-11-29,17053.95,2441.5,465.1,1501.25
273,2021-11-26,17026.45,2412.6,470.5,1489.9
274,2021-11-25,17536.25,2492.95,490.55,1525.95
275,2021-11-24,17415.05,2351.4,493.15,1518.05
276,2021-11-23,17503.35,2385.85,493.05,1515.55
277,2021-11-22,17416.55,2363.75,486.4,1515.35
278,2021-11-18,17764.8,2473.3,503.8,1539.4
279,2021-11-17,17898.65,2464.0,498.15,1530.8
280,2021-11-16,17999.2,2517.9,495.1,1548.0
281,2021-11-15,18109.45,2577.8,506.55,1557.25
282,2021-11-12,18102.75,2593.1,511.35,1553.0
283,2021-11-11,17873.6,2554.55,509.6,1548.3
284,2021-11-10,18017.2,2549.9,524.4,1555.25
285,2021-11-09,18044.25,2521.7,529.15,1572.25
286,2021-11-08,18068.55,2501.95,523.25,1600.25
287,2021-11-04,17916.8,2498.85,530.45,1593.95
288,2021-11-03,17829.2,2483.6,527.65,1581.45
289,2021-11-02,17888.95,2500.8,521.7,1606.75
290,2021-11-01,17929.65,2537.8,515.7,1605.3
291,2021-10-29,17671.65,2536.25,502.15,1582.85
292,2021-10-28,17857.25,2598.6,501.35,1593.6
293,2021-10-27,18210.95,2627.4,519.15,1642.8
294,2021-10-26,18268.4,2661.05,512.55,1652.75
295,2021-10-25,18125.4,2601.8,506.5,1657.0
296,2021-10-22,18114.9,2627.4,502.95,1680.75
297,2021-10-21,18178.1,2622.5,502.95,1676.3
298,2021-10-20,18266.6,2700.4,499.9,1673.85
299,2021-10-19,18418.75,2731.85,488.2,1688.7
300,2021-10-18,18477.05,2707.6,497.95,1670.3
301,2021-10-14,18338.55,2700.4,490.6,1687.4
302,2021-10-13,18161.75,2694.95,481.7,1639.4
303,2021-10-12,17991.95,2667.8,483.0,1629.6
304,2021-10-11,17945.95,2652.65,469.25,1633.8
305,2021-10-08,17895.2,2671.25,458.0,1602.65
306,2021-10-07,17790.35,2572.4,457.9,1610.5
307,2021-10-06,17646.0,2559.85,457.2,1614.9
308,2021-10-05,17822.3,2609.2,464.7,1595.45
309,2021-10-04,17691.25,2556.15,463.15,1585.75
310,2021-10-01,17532.05,2523.7,451.65,1582.7
311,2021-09-30,17618.15,2519.25,453.0,1594.95
312,2021-09-29,17711.3,2527.85,460.0,1593.85
313,2021-09-28,17748.6,2548.05,444.9,1615.05
314,2021-09-27,17855.1,2524.45,446.6,1625.1
315,2021-09-24,17853.2,2482.7,440.75,1601.55
316,2021-09-23,17822.95,2489.9,449.8,1570.0
317,2021-09-22,17546.65,2430.5,438.85,1533.7
318,2021-09-21,17562.0,2404.7,438.8,1551.95
319,2021-09-20,17396.9,2394.35,437.45,1559.85
320,2021-09-17,17585.15,2390.55,454.1,1582.15
321,2021-09-16,17629.5,2428.2,463.7,1559.95
322,2021-09-15,17519.45,2378.3,443.85,1546.8
323,2021-09-14,17380.0,2368.45,433.0,1548.55
324,2021-09-13,17355.3,2371.55,432.85,1555.55
325,2021-09-09,17369.25,2425.6,432.3,1568.6
326,2021-09-08,17353.5,2431.35,431.35,1576.4
327,2021-09-07,17362.1,2440.9,429.1,1569.25
328,2021-09-06,17377.8,2425.6,431.05,1565.7
329,2021-09-03,17323.6,2388.5,431.4,1576.05
330,2021-09-02,17234.15,2294.4,429.75,1589.0
331,2021-09-01,17076.25,2267.1,429.9,1579.1
332,2021-08-31,17132.2,2258.15,426.05,1581.4
333,2021-08-30,16931.05,2270.25,422.7,1568.25
334,2021-08-27,16705.2,2227.4,412.45,1548.45
335,2021-08-26,16636.9,2230.45,410.75,1554.8
336,2021-08-25,16634.65,2202.6,416.25,1557.4
337,2021-08-24,16624.6,2183.7,417.6,1558.85
338,2021-08-23,16496.45,2162.35,409.5,1524.6
339,2021-08-20,16450.5,2148.25,406.7,1514.75
340,2021-08-18,16568.85,2172.65,419.7,1513.0
341,2021-08-17,16614.6,2164.25,421.5,1514.65
342,2021-08-16,16563.05,2173.5,424.85,1530.6
343,2021-08-13,16529.1,2145.65,431.2,1526.2
344,2021-08-12,16364.4,2110.5,427.15,1501.4
345,2021-08-11,16282.25,2117.3,428.05,1494.95
346,2021-08-10,16280.1,2088.05,426.45,1507.65
347,2021-08-09,16258.25,2077.15,433.4,1503.9
348,2021-08-06,16238.2,2089.05,435.65,1492.65
349,2021-08-05,16294.6,2134.25,441.85,1484.85
350,2021-08-04,16258.8,2103.75,456.95,1465.3
351,2021-08-03,16130.75,2087.75,446.5,1434.7
352,2021-08-02,15885.15,2072.5,434.9,1422.65
353,2021-07-30,15763.05,2035.3,431.8,1426.45
354,2021-07-29,15778.45,2053.25,441.55,1418.25
355,2021-07-28,15709.4,2037.35,425.5,1417.3
356,2021-07-27,15746.45,2055.0,429.95,1439.75
357,2021-07-26,15824.45,2076.85,423.3,1434.55
358,2021-07-23,15856.05,2105.7,428.9,1442.75
359,2021-07-22,15824.05,2120.7,422.05,1448.7
360,2021-07-20,15632.1,2093.8,420.9,1443.15
361,2021-07-19,15752.4,2098.95,427.9,1471.0
362,2021-07-16,15923.4,2112.4,430.0,1522.35
363,2021-07-15,15924.2,2082.35,431.7,1520.7
364,2021-07-14,15853.95,2086.0,431.05,1499.15
365,2021-07-13,15812.35,2099.7,429.1,1501.85
366,2021-07-12,15692.6,2084.1,427.45,1487.0
367,2021-07-09,15689.8,2071.2,423.75,1502.0
368,2021-07-08,15727.9,2092.6,424.45,1520.45
369,2021-07-07,15879.65,2110.05,432.85,1539.5
370,2021-07-06,15818.25,2124.8,429.75,1534.7
371,2021-07-05,15834.35,2150.2,432.65,1495.45
372,2021-07-02,15722.2,2129.05,424.4,1480.4
373,2021-07-01,15680.0,2097.95,420.4,1486.75
374,2021-06-30,15721.5,2110.65,419.2,1497.9
375,2021-06-29,15748.45,2087.8,421.5,1502.05
376,2021-06-28,15814.7,2086.0,426.75,1508.35
377,2021-06-25,15860.35,2104.45,428.8,1515.1
378,2021-06-24,15790.45,2153.5,417.2,1506.25
379,2021-06-23,15686.95,2205.35,418.85,1485.5
380,2021-06-22,15772.75,2225.75,418.65,1483.8
381,2021-06-21,15746.5,2237.25,419.75,1488.7
382,2021-06-18,15683.35,2225.65,412.9,1479.8
383,2021-06-17,15691.4,2215.65,420.25,1466.1
384,2021-06-16,15767.55,2211.6,425.95,1484.6
385,2021-06-15,15869.25,2250.0,429.5,1490.25
386,2021-06-14,15811.85,2244.9,430.35,1479.45
387,2021-06-11,15799.35,2213.15,429.6,1486.35
388,2021-06-10,15737.75,2183.0,432.25,1481.05
389,2021-06-09,15635.35,2175.0,421.45,1480.3
390,2021-06-08,15740.1,2214.6,427.2,1483.05
391,2021-06-07,15751.65,2227.4,432.25,1499.85
392,2021-06-04,15670.25,2190.5,433.6,1500.95
393,2021-06-03,15690.35,2209.65,439.65,1520.55
394,2021-06-02,15576.2,2201.25,437.25,1504.0
395,2021-06-01,15574.85,2168.9,432.55,1511.7
396,2021-05-31,15582.8,2160.3,424.35,1515.85
397,2021-05-28,15435.65,2094.8,422.05,1503.45
398,2021-05-27,15337.85,1976.1,425.2,1482.65
399,2021-05-26,15301.45,1970.05,413.55,1477.05
400,2021-05-25,15208.45,1963.15,412.35,1478.95
401,2021-05-24,15197.7,1985.65,412.05,1509.95
402,2021-05-21,15175.3,2002.55,401.2,1497.3
403,2021-05-20,14906.05,1985.4,384.55,1432.8
404,2021-05-19,15030.15,1997.05,384.4,1458.2
405,2021-05-18,15108.1,1987.95,382.25,1476.7
406,2021-05-17,14923.15,1960.35,383.1,1440.25
407,2021-05-14,14677.8,1937.3,360.45,1386.85
408,2021-05-12,14696.5,1913.15,367.7,1399.5
409,2021-05-11,14850.75,1933.15,364.65,1403.55
410,2021-05-10,14942.35,1926.2,361.7,1419.85
411,2021-05-07,14823.15,1931.75,358.25,1414.75
412,2021-05-06,14724.8,1931.0,355.55,1400.9
413,2021-05-05,14617.85,1920.1,355.4,1402.6
414,2021-05-04,14496.5,1916.6,351.5,1388.35
415,2021-05-03,14634.15,1959.05,350.6,1414.45
416,2021-04-30,14631.1,1994.5,353.5,1412.3
417,2021-04-29,14894.9,2024.05,359.4,1472.5
418,2021-04-28,14864.55,1997.3,363.4,1476.8
419,2021-04-27,14653.05,1988.65,353.05,1438.7
420,2021-04-26,14485.0,1937.85,344.3,1404.8
421,2021-04-23,14341.35,1904.35,336.45,1414.15
422,2021-04-22,14406.15,1906.4,336.65,1422.5
423,2021-04-20,14296.4,1901.15,329.5,1391.4
424,2021-04-19,14359.45,1901.7,331.15,1412.4
425,2021-04-16,14617.85,1932.1,339.9,1428.65
426,2021-04-15,14581.45,1944.3,342.7,1430.1
427,2021-04-13,14504.8,1931.8,341.0,1400.35
428,2021-04-12,14310.8,1911.15,328.85,1367.05
429,2021-04-09,14834.85,1982.05,353.0,1421.75
430,2021-04-08,14873.8,2005.35,355.6,1432.8
431,2021-04-07,14819.05,2002.85,358.55,1447.2
432,2021-04-06,14683.5,1984.3,350.55,1440.25
433,2021-04-05,14637.8,1992.6,353.55,1449.6
434,2021-04-01,14867.35,2021.85,370.65,1486.75
435,2021-03-31,14690.7,2003.1,364.3,1493.65
436,2021-03-30,14845.1,2029.3,360.8,1553.7
437,2021-03-26,14507.3,1994.65,357.2,1491.3
438,2021-03-25,14324.9,1991.45,355.2,1463.35
439,2021-03-24,14549.4,2047.3,359.85,1478.8
440,2021-03-23,14814.75,2087.5,372.7,1500.15
441,2021-03-22,14736.4,2062.4,367.0,1469.15
442,2021-03-19,14744.0,2082.0,371.15,1497.5
443,2021-03-18,14557.85,2009.1,367.1,1491.0
444,2021-03-17,14721.3,2055.35,368.15,1495.35
445,2021-03-16,14910.45,2100.6,378.55,1512.15
446,2021-03-15,14929.5,2108.9,383.9,1528.65
447,2021-03-12,15030.95,2137.6,381.1,1551.95
448,2021-03-10,15174.8,2181.95,387.7,1555.75
449,2021-03-09,15098.4,2191.05,387.6,1562.5
450,2021-03-08,14956.2,2191.1,389.6,1519.5
451,2021-03-05,14938.1,2178.7,383.65,1530.0
452,2021-03-04,15080.75,2175.85,395.65,1552.05
453,2021-03-03,15245.6,2202.1,405.05,1586.85
454,2021-03-02,14919.1,2106.0,394.2,1568.2
455,2021-03-01,14761.55,2101.7,394.95,1558.9
456,2021-02-26,14529.15,2085.8,390.15,1534.4
457,2021-02-25,15097.35,2144.35,407.25,1606.4
458,2021-02-24,14982.0,2061.0,406.25,1606.45
459,2021-02-23,14707.8,2023.45,395.6,1529.15
460,2021-02-22,14675.7,2008.1,389.5,1548.0
461,2021-02-19,14981.75,2080.3,399.55,1539.1
462,2021-02-18,15118.95,2067.7,415.2,1554.3
463,2021-02-17,15208.9,2083.25,411.75,1586.5
464,2021-02-16,15313.45,2059.5,402.35,1626.65
465,2021-02-15,15314.7,2032.6,406.95,1616.6
466,2021-02-12,15163.3,2041.6,393.15,1581.95
467,2021-02-11,15173.3,2055.7,390.15,1572.35
468,2021-02-10,15106.5,1974.3,392.25,1581.75
469,2021-02-09,15109.3,1956.15,394.8,1611.85
470,2021-02-08,15115.8,1951.45,397.05,1605.25
471,2021-02-05,14924.25,1923.75,393.1,1597.6
472,2021-02-04,14895.65,1924.3,355.1,1579.1
473,2021-02-03,14789.95,1930.65,335.95,1574.8
474,2021-02-02,14647.85,1925.8,333.1,1560.55
475,2021-02-01,14281.2,1895.3,310.7,1476.75
476,2021-01-29,13634.6,1841.95,282.1,1390.5
477,2021-01-28,13817.55,1876.55,282.35,1371.45
478,2021-01-27,13967.5,1895.0,275.65,1409.6
479,2021-01-25,14238.9,1941.0,280.95,1462.85
480,2021-01-22,14371.9,2049.6,283.7,1443.55
481,2021-01-21,14590.35,2099.4,294.85,1474.8
482,2021-01-20,14644.7,2054.7,302.55,1492.0
483,2021-01-19,14521.15,2016.4,298.6,1503.85
484,2021-01-18,14281.3,1983.95,294.45,1483.1
485,2021-01-15,14433.7,1937.45,303.85,1466.65
486,2021-01-14,14595.6,1960.6,307.25,1468.75
487,2021-01-13,14564.85,1938.8,306.8,1470.65
488,2021-01-12,14563.45,1957.05,292.5,1481.0
489,2021-01-11,14484.75,1897.25,282.5,1451.45
490,2021-01-08,14347.25,1933.7,286.0,1431.65
491,2021-01-07,14137.35,1911.15,287.7,1416.25
492,2021-01-06,14146.25,1914.25,285.05,1420.55
493,2021-01-05,14199.5,1966.1,281.75,1426.7
494,2021-01-04,14132.9,1990.85,281.05,1416.0
495,2021-01-01,14018.5,1987.5,279.4,1425.05
496,2020-12-31,13981.75,1985.3,274.95,1436.3
497,2020-12-30,13981.95,1995.5,276.9,1432.5
498,2020-12-29,13932.6,1990.05,277.9,1427.2
