Date,^NSEI,RELIANCE.NS,HDFCBANK.NS,TCS.NS,ICICIBANK.NS,INFY.NS,SBIN.NS,BAJFINANCE.NS,INDHOTEL.NS,ONGC.NS,NAUKRI.NS,INR=X,JETAIRWAYS.NS,IDEA.NS,GOLD-MMIc1.MCX,SILVER-MSDc1.MCX,IND-10Y.BOND,NIFTY.FUT
2018-04-26,10617.799805,942.183044,925.367004,1568.15332,266.370117,498.283813,223.179092,1855.41394,143.925613,132.7742,1198.383423,66.9077,620.099976,41.24308,31158.0,39353.0,7.755,10617.8
2018-04-27,10692.299805,962.420776,922.083069,1529.4729,275.015045,501.989838,232.175171,1864.28833,140.101974,132.70076,1182.254639,66.900002,623.099976,41.484268,31129.0,39009.0,7.767,10723.8
2018-04-30,10739.349609,930.542969,932.102539,1564.985596,271.480652,508.046478,235.811859,1870.711304,145.053116,132.590607,1216.620117,66.610001,643.25,41.695309,30947.0,38642.0,,10780.3
2018-05-02,10718.049805,939.623169,944.183472,1550.652222,264.507324,507.008789,230.643921,1868.161865,144.66095,132.22345,1213.972656,66.788696,592.900024,40.549667,30926.0,39526.0,7.733,10739.4
2018-05-03,10679.650391,928.900635,943.416382,1542.720825,269.2836,500.86734,231.505234,1837.958984,141.572586,132.994537,1184.362427,67.080002,520.049988,38.559868,31003.0,39644.0,7.734,10706.5
2018-05-04,10618.25,921.510803,953.292175,1542.233154,270.191071,496.864807,231.553085,1821.386597,138.53331,132.370316,1182.058716,66.660004,512.25,37.685562,31068.0,39757.0,7.728,10658.75
2018-05-07,10715.5,937.981018,947.970886,1515.737793,276.830017,501.058105,235.907578,1858.698975,142.553024,135.050766,1196.765381,66.810501,510.100006,37.625267,31247.0,39935.0,7.622,10739.85
2018-05-08,10717.799805,934.213623,943.008911,1524.709595,295.457275,493.667084,239.305038,1832.173462,141.327499,134.463272,1189.657227,67.118797,510.75,36.871555,31200.0,39820.0,7.58,10735.05
2018-05-09,10741.700195,943.487244,948.450256,1546.021851,293.069153,495.848358,237.343109,1813.247681,139.709793,134.279678,1201.17749,67.162498,499.399994,36.570072,31303.0,40108.0,7.709,10769.3
2018-05-10,10716.549805,947.785828,955.305603,1529.16272,293.116943,494.704651,237.295258,1801.774292,136.915619,138.24527,1205.148438,67.620003,483.950012,35.183243,31352.0,40409.0,7.715,10724.9
2018-05-11,10806.5,955.610474,964.438232,1531.68811,297.033447,500.10498,239.592133,1825.407104,136.768555,137.694473,1218.286987,67.389999,479.75,30.992607,31500.0,40563.0,7.726,10820.1
2018-05-14,10806.599609,953.050476,969.2323,1521.320435,296.221466,503.726471,242.702484,1828.348877,133.190033,137.51088,1182.98999,67.382202,464.399994,31.203646,31496.0,40383.0,7.826,10814.7
2018-05-15,10801.849609,945.660645,976.926758,1542.9646,294.454254,505.950012,237.343109,1865.072876,132.895905,138.796036,1165.978882,67.678001,438.200012,32.017654,31186.0,39972.0,7.903,10818.6
2018-05-16,10741.099609,923.635986,969.999268,1548.059692,283.946625,504.001709,232.653671,1882.723999,133.63121,136.739807,1157.889526,68.459999,445.200012,31.806616,31007.0,39992.0,7.902,10761.25
2018-05-17,10682.700195,913.203186,972.108704,1547.129395,282.752533,501.015564,232.270859,2026.432495,136.572464,138.502304,1151.369995,68.059998,439.299988,31.746319,30986.0,40135.0,7.88,10696.2
2018-05-18,10596.400391,902.094299,964.630066,1551.670898,273.295624,501.1427,228.586319,2107.970215,135.19986,135.895264,1175.244141,68.139999,417.0,31.414684,31093.0,40212.0,7.835,10597.05
2018-05-21,10516.700195,899.679321,955.473511,1575.907227,276.352386,499.575623,233.945663,2064.626953,137.013657,136.409332,1161.860962,67.974998,400.450012,31.866913,31114.0,40404.0,7.809,10538.75
2018-05-22,10536.700195,895.23584,953.963318,1554.706055,277.307587,505.653503,242.989578,2107.627197,137.062668,136.005432,1151.516724,68.400002,420.0,33.103001,31111.0,40509.0,7.809,10552.85
2018-05-23,10430.349609,881.228821,943.224609,1548.591797,278.979279,501.862762,251.889954,2038.10144,133.974365,128.808594,1147.153564,68.43,421.100006,32.952255,31186.0,40295.0,7.849,10426.6
2018-05-24,10513.849609,884.706421,952.093628,1596.709961,284.376434,517.152893,256.962219,2054.13501,133.974365,123.153961,1154.850342,68.650002,391.700012,34.308937,31461.0,40893.0,7.871,10505.2
2018-05-25,10605.150391,889.488037,962.976013,1588.778442,282.418182,520.244812,255.478821,2074.972656,133.974365,128.845337,1146.663208,68.260101,405.0,36.027397,31194.0,40294.0,7.794,10602.4
2018-05-28,10688.650391,889.101685,979.036072,1551.670898,285.857056,514.357483,260.35965,2054.330566,140.003967,128.955505,1146.270996,67.721703,436.799988,36.992149,30971.0,39944.0,7.739,10678.85
2018-05-29,10633.299805,886.251953,974.433716,1561.174805,276.925507,515.331482,252.942688,2036.826904,143.435394,128.918762,1227.797485,67.402802,420.75,37.564968,31184.0,39998.0,7.756,10615.55
2018-05-30,10614.349609,884.947876,981.984436,1557.009888,272.149323,513.213806,255.670227,2077.571045,141.131424,127.780487,1271.722778,68.129997,425.299988,37.293633,31030.0,40069.0,7.782,10604.5
2018-05-31,10736.150391,890.01947,1032.208984,1555.669434,273.008972,521.727173,257.967072,2068.990967,139.170563,130.644547,1244.955933,67.43,412.850006,37.082596,30882.0,39928.0,7.826,10736.15
2018-06-01,10696.200195,898.906494,1018.289917,1547.985229,276.352386,517.068237,255.239563,2037.121094,136.866608,127.192993,1193.137939,67.434998,399.149994,37.263485,30568.0,39562.0,7.848,10683.9
2018-06-04,10628.5,908.856323,987.219116,1558.529053,273.916534,524.946228,251.698547,2022.853394,133.680252,125.650826,1175.538208,66.925003,402.799988,37.92675,30708.0,39598.0,7.876,10598.7
2018-06-05,10593.150391,915.425049,995.614075,1538.290527,271.385101,517.089355,252.224915,2059.871094,130.591919,125.724258,1175.587158,67.059998,395.299988,34.097897,30699.0,39825.0,7.834,10596.45
2018-06-06,10684.650391,921.945496,992.598694,1541.998901,271.194092,524.120117,258.541321,2118.75708,131.376236,125.063332,1187.89209,67.089996,402.399994,35.545025,30755.0,39950.0,7.917,10686.25
2018-06-07,10768.349609,938.319092,994.938538,1550.755249,277.880737,530.473389,258.062775,2127.385986,135.346939,126.789085,1190.539673,66.830101,412.049988,37.263485,31055.0,40485.0,7.993,10765.2
2018-06-08,10767.650391,950.877075,988.739014,1561.075562,275.349304,533.692444,261.268829,2144.448975,138.484283,127.560165,1176.714844,67.410004,399.700012,38.680462,31076.0,40426.0,7.947,10748.1
2018-06-11,10786.950195,949.234924,985.337524,1563.398315,273.582123,534.687805,262.225861,2206.668945,135.788132,127.266441,1174.950073,67.510002,400.200012,38.439274,31035.0,40799.0,7.963,10785.8
2018-06-12,10842.849609,963.241821,986.085327,1591.365967,274.537445,533.035889,270.695557,2217.406006,135.444977,125.871132,1210.639038,67.489998,390.700012,39.343727,30952.0,40701.0,7.966,10839.05
2018-06-13,10856.700195,968.409912,980.102783,1629.876587,277.737518,539.939697,275.337189,2187.791748,133.288055,124.84301,1195.833984,67.910004,392.299988,37.082596,30952.0,40782.0,7.93,10844.85
2018-06-14,10808.049805,973.674622,982.97345,1597.21875,272.005981,529.22467,270.456329,2199.755127,132.699829,123.74144,1225.297363,67.779999,388.600006,37.866455,31145.0,41526.0,7.945,10813.9
2018-06-15,10817.700195,979.712036,979.210266,1644.128784,269.85675,546.962158,265.527618,2239.323242,129.807556,121.501617,1223.43457,68.129997,387.850006,36.570072,30804.0,40212.0,7.889,10814.65
2018-06-18,10799.849609,981.016052,974.168518,1634.254883,279.886841,541.049744,264.9534,2199.657227,132.160583,120.877411,1177.254028,68.050003,391.049988,37.534821,30773.0,40028.0,7.877,10789.6
2018-06-19,10710.450195,962.179138,976.267273,1630.234131,279.695709,530.035706,260.886047,2226.575439,130.787979,121.024284,1166.81189,68.010002,388.350006,37.20319,30702.0,39703.0,7.863,10719.85
2018-06-20,10772.049805,984.590332,992.019592,1628.402588,280.07785,530.69751,261.555908,2223.82959,130.787979,119.518822,1176.322998,68.050003,381.25,37.082596,30605.0,39639.0,7.827,10790.65
2018-06-21,10741.099609,996.858459,992.71936,1625.632813,284.615295,532.148926,257.105774,2213.680176,130.886032,117.278992,1166.763306,68.349998,374.5,36.660515,30451.0,39571.0,7.772,10737.15
2018-06-22,10821.849609,978.069885,1005.142761,1617.099731,287.194458,532.703918,261.316681,2290.756348,133.042953,117.168823,1175.979248,67.830002,387.5,36.509773,30498.0,39805.0,7.819,10833.95
2018-06-25,10762.450195,970.293518,1010.739319,1625.543213,276.734467,543.205505,256.914368,2344.248047,130.101685,115.039169,1147.692871,67.854897,378.049988,33.766266,30540.0,39659.0,7.824,10757.65
2018-06-26,10769.150391,945.660645,1010.13623,1654.806274,275.206116,545.510803,255.90947,2321.449219,130.444839,116.25087,1187.058838,68.339996,375.350006,34.942055,30480.0,39649.0,7.829,10766.9
2018-06-27,10671.400391,938.759888,1019.254944,1660.167114,266.561157,542.159729,250.454407,2290.216797,128.484009,114.745415,1158.723145,68.364998,354.549988,33.585373,30606.0,39654.0,7.871,10673.45
2018-06-28,10589.099609,918.446045,1028.059814,1646.49646,259.253479,550.526794,245.95639,2230.595703,125.591766,112.725891,1125.485107,69.239998,332.299988,34.188343,30431.0,39129.0,7.935,10589.1
2018-06-29,10714.299805,945.174683,1017.252563,1651.008911,263.074524,558.040222,248.205399,2251.825928,129.464432,116.32431,1163.184448,68.7967,346.899994,35.786209,30363.0,39235.0,7.903,10694.8
2018-07-02,10657.299805,933.657104,1000.269836,1654.22522,264.984955,569.779846,247.726898,2254.963867,127.650635,114.194626,1171.371094,68.434998,342.75,34.399384,30153.0,39416.0,7.912,10658.25
2018-07-03,10699.900391,944.057007,998.79834,1674.508423,260.68634,577.912292,246.434891,2276.095703,128.778122,115.810242,1146.908569,68.694801,342.25,34.248638,30469.0,39738.0,7.883,10723.95
2018-07-04,10769.900391,962.329773,1014.888489,1667.449463,261.020691,574.262268,246.387054,2286.196045,128.434982,114.561821,1140.927368,68.830002,340.450012,33.253742,30510.0,39935.0,7.852,10771.35
2018-07-05,10749.75,937.447754,1024.634277,1680.093018,259.396759,548.136292,245.430023,2288.897461,124.41526,114.85556,1206.227173,68.980003,334.450012,32.861813,30541.0,39900.0,7.897,10751.75
2018-07-06,10772.650391,950.131592,1020.484985,1709.266724,257.963928,548.242981,246.147797,2304.172119,124.660362,114.157906,1193.137939,69.07,345.0,32.982407,30582.0,39791.0,7.87,10778.4
2018-07-09,10852.900391,969.133301,1025.550903,1682.505493,259.062439,554.475647,250.310852,2306.480957,124.954491,115.589943,1226.032715,68.754997,345.899994,32.922108,30638.0,39907.0,7.89,10859.85
2018-07-10,10947.25,996.931152,1035.562012,1675.446533,261.164001,555.56427,252.416321,2324.456543,124.954491,115.993843,1277.066528,68.659798,348.700012,33.645672,30551.0,39814.0,7.9,10947.85
2018-07-11,10948.299805,1009.663696,1036.454712,1769.087646,256.722107,563.696655,247.966141,2313.896973,125.975143,116.104004,1303.293945,68.900002,338.600006,32.590473,30344.0,39319.0,7.872,10938.6
2018-07-12,11023.200195,1051.992188,1044.994263,1761.44812,260.11322,552.554626,251.45929,2372.245361,124.74588,116.72821,1288.14563,68.720001,344.649994,32.771366,30175.0,39357.0,7.78,11016.25
2018-07-13,11018.900391,1068.952881,1052.207153,1770.160278,255.76683,562.394531,246.674149,2424.896484,123.959152,113.166496,1262.947266,68.540001,331.950012,32.168396,30131.0,39071.0,7.791,11020.0
2018-07-16,10936.849609,1046.014648,1046.393555,1777.397705,247.647308,568.990112,240.788437,2428.531006,123.369102,112.946213,1223.4375,68.486702,305.850006,31.625725,30103.0,39062.0,7.8,10944.25
2018-07-17,11008.049805,1061.711914,1050.204834,1792.573486,254.525055,566.876953,247.918274,2425.436523,127.204422,114.671982,1245.796143,68.720001,315.299988,31.625725,29757.0,38540.0,7.746,11023.75
2018-07-18,10980.450195,1061.90625,1049.939575,1790.872437,250.942871,564.59314,248.39679,2444.690186,126.761856,117.719612,1325.992554,68.356003,307.649994,30.148451,29799.0,38457.0,7.752,10978.6
2018-07-19,10957.099609,1073.861206,1054.715942,1773.995605,249.509979,562.095581,249.01889,2475.583008,127.007713,118.784454,1275.820679,68.615501,309.799988,30.389639,29913.0,38317.0,7.785,10973.55
2018-07-20,11010.200195,1096.993652,1056.139282,1787.604248,253.904114,575.500366,250.263,2673.171875,125.876808,115.993843,1245.206421,68.935097,303.100006,30.841866,29957.0,38490.0,7.785,11024.85
2018-07-23,11084.75,1088.877686,1040.410889,1795.707275,264.711609,578.851318,254.904617,2707.011963,126.319344,114.965744,1317.442261,68.733299,315.25,31.686022,29914.0,38308.0,7.81,11099.4
2018-07-24,11134.299805,1079.790161,1042.003174,1789.753296,265.001404,587.901794,255.383118,2665.313477,126.319344,115.443047,1330.513428,69.199997,317.0,34.00745,29912.0,38490.0,7.784,11142.0
2018-07-25,11132.0,1083.872314,1047.11731,1774.085205,265.291138,590.719116,260.168274,2657.159912,128.482849,116.801674,1448.30188,68.809998,308.25,33.103001,29959.0,38578.0,7.785,11136.4
2018-07-26,11167.299805,1079.498413,1057.852051,1759.043701,275.916382,586.236816,275.337189,2634.174316,127.204422,119.371948,1371.152222,68.839996,307.5,34.248638,29836.0,38301.0,7.759,11167.3
2018-07-27,11278.349609,1098.15979,1062.459473,1740.286499,283.209076,586.322205,274.427979,2665.657227,127.597794,118.453964,1373.363525,68.739998,312.950012,33.977303,29805.0,38356.0,7.78,11306.7
2018-07-30,11319.549805,1119.105591,1046.900024,1741.047607,296.876953,576.738403,284.620331,2630.589355,130.548019,120.510223,1326.631104,68.614998,318.350006,35.21339,29755.0,38375.0,7.79,11338.5
2018-07-31,11356.5,1152.735229,1051.531616,1737.108276,293.882538,582.757568,280.887909,2650.136963,130.793869,121.685226,1343.388062,68.684998,309.0,33.072849,29638.0,38353.0,7.772,11371.6
2018-08-01,11346.200195,1158.907104,1041.49646,1769.608398,289.101196,578.040466,282.419189,2674.596191,127.450264,122.786766,1349.874512,68.496803,311.049988,32.28899,29462.0,37982.0,7.701,11374.3
2018-08-02,11244.700195,1135.5802,1027.746216,1744.449463,288.37677,577.869568,281.270721,2636.335693,126.7127,122.199303,1339.407715,68.307098,331.149994,32.801514,29520.0,37971.0,7.721,11282.3
2018-08-03,11360.799805,1143.939087,1023.621094,1772.24939,294.606964,582.330627,286.390839,2633.831055,127.941963,122.493011,1341.618896,68.615501,308.299988,33.28389,29800.0,38111.0,7.763,11395.75
2018-08-06,11387.099609,1159.150146,1020.074951,1768.758057,304.362823,580.857849,295.243378,2648.516113,127.843628,124.292213,1374.198608,68.504997,307.25,33.103001,29563.0,37923.0,7.768,11414.25
2018-08-07,11389.450195,1150.985596,1028.083862,1761.416016,302.479218,583.974243,290.984558,2698.71167,124.500015,123.043777,1433.903931,68.809998,304.600006,33.163296,29534.0,37919.0,7.786,11418.35
2018-08-08,11450.0,1183.546021,1030.713379,1767.370117,307.840149,581.754395,295.434784,2763.346436,124.450851,126.678947,1456.754028,68.596001,294.200012,33.374336,29544.0,37971.0,7.782,11467.65
2018-08-09,11470.700195,1183.788818,1022.101379,1767.683472,321.652893,589.097046,303.760895,2780.045898,125.975143,124.035194,1444.272217,68.455002,301.75,33.977303,29605.0,38151.0,7.745,11487.55
2018-08-10,11429.5,1170.424683,1020.147278,1784.470825,317.402802,591.444885,291.367401,2758.729736,121.795647,124.292213,1460.832397,69.099998,276.100006,32.801514,29706.0,37996.0,7.754,11439.25
2018-08-13,11355.75,1154.387451,1009.147156,1790.782593,313.828857,601.391663,281.509979,2711.530518,123.860802,121.942253,1445.599121,69.084999,286.600006,31.655872,29665.0,37739.0,7.823,11381.15
2018-08-14,11435.099609,1176.64502,1007.916992,1793.827148,321.121613,601.199585,282.227783,2780.094482,122.975739,122.089119,1450.414917,69.949097,283.450012,31.354389,29664.0,37824.0,7.818,11463.45
2018-08-16,11385.049805,1167.119995,1001.451843,1798.258789,322.908539,610.270996,280.122345,2806.027588,121.992325,120.76725,1403.044189,70.660004,300.25,30.510233,29275.0,36931.0,7.861,11410.9
2018-08-17,11470.75,1169.987183,1002.247986,1802.063843,328.414368,610.612671,289.118378,2800.723145,125.335922,119.739136,1461.323853,70.004997,300.899994,30.691122,29275.0,36808.0,,11488.45
2018-08-20,11551.75,1200.263428,1011.342407,1799.556763,326.917236,590.932678,294.429901,2789.47583,124.106659,123.888329,1455.427124,69.785004,301.399994,32.198544,29435.0,36806.0,7.838,11578.95
2018-08-21,11570.900391,1212.218506,1011.27002,1806.450806,327.303558,590.804626,293.807831,2820.958252,127.106056,124.989861,1489.284302,69.739998,292.5,31.89706,29542.0,36981.0,7.827,11586.55
2018-08-23,11582.75,1233.844604,1003.478088,1822.074097,325.709808,596.546448,289.453369,2842.617676,124.352509,126.238289,1579.01416,69.790001,282.100006,31.836763,29576.0,36637.0,7.879,11595.4
2018-08-24,11557.099609,1241.668701,998.629578,1829.147217,320.324951,588.392639,287.539307,2864.965332,124.106659,128.331268,1542.847046,70.275002,275.850006,31.444834,29882.0,37031.0,7.871,11571.6
2018-08-27,11691.950195,1255.276001,1003.74353,1836.220459,329.78479,604.230652,294.764862,2898.510498,124.254166,129.285965,1568.399902,69.764999,282.25,30.992607,29973.0,37174.0,7.894,11705.35
2018-08-28,11738.5,1282.004639,1010.69104,1852.60498,328.814545,608.200684,292.228729,2880.682129,124.15583,128.221115,1519.800415,69.945,295.450012,30.811716,29981.0,37140.0,7.895,11752.45
2018-08-29,11691.900391,1257.900269,1002.802795,1855.111938,330.512451,601.968018,296.391815,2932.645264,126.46685,129.983627,1548.891235,70.540001,291.299988,29.877113,30144.0,37155.0,7.918,11707.1
2018-08-30,11676.799805,1238.704224,996.820251,1864.423096,334.102356,604.572083,295.33905,2874.935303,132.662338,130.314056,1537.294312,70.910004,286.950012,30.058004,30131.0,36882.0,7.93,11676.8
2018-08-31,11680.5,1206.824341,994.456116,1860.841675,332.404419,615.201721,296.296082,2806.027588,134.973373,132.22345,1609.824707,71.404999,282.549988,29.756521,30116.0,36699.0,7.951,11735.3
2018-09-03,11582.349609,1194.674805,1001.138306,1838.01123,324.205872,612.277588,293.18576,2675.824219,134.088318,130.203903,1632.429199,70.995003,285.5,30.781569,30327.0,37655.0,7.999,11641.75
2018-09-04,11520.299805,1207.115723,989.921021,1879.196045,318.72403,629.374817,283.66333,2697.679932,128.925385,128.037506,1639.947754,71.07,271.600006,29.786669,30221.0,36884.0,8.062,11573.1
2018-09-05,11476.950195,1192.585205,987.050232,1861.603027,319.839813,623.184753,283.806854,2668.800293,126.319344,127.560165,1615.525146,71.75,266.5,28.882215,30310.0,37071.0,8.049,11518.25
2018-09-06,11536.900391,1226.020264,990.113953,1858.06665,318.869568,620.836792,283.711151,2636.581543,125.532608,128.14769,1608.792847,71.889999,274.200012,28.068207,30565.0,37191.0,8.056,11567.15
2018-09-07,11589.099609,1242.737915,992.40564,1862.140381,325.127625,625.660889,279.117432,2695.617188,127.007713,126.238289,1598.424194,71.938904,275.850006,28.279247,30509.0,37207.0,8.031,11632.95
2018-09-10,11438.099609,1220.625977,984.782776,1862.945801,322.993073,623.99585,272.609619,2569.343262,127.64695,123.851593,1580.832153,72.095001,278.75,28.791771,30725.0,37525.0,8.158,11492.7
2018-09-11,11287.5,1202.984863,965.122314,1832.057251,316.832031,626.941345,270.456329,2554.707031,126.417686,123.227409,1595.181274,72.445,269.799988,27.857168,30732.0,37425.0,8.182,11336.25
2018-09-12,11369.900391,1217.369873,970.646484,1829.997925,313.290649,634.284119,273.040283,2548.076416,125.335922,123.74144,1569.874146,72.989998,264.899994,27.857168,30664.0,37307.0,8.134,11417.35
2018-09-14,11515.200195,1218.001587,979.210266,1849.202637,318.578491,626.429077,278.1604,2624.89209,127.843628,126.715652,1602.994507,72.027496,266.5,27.947615,30453.0,37020.0,8.127,11547.3
2018-09-17,11377.75,1191.515991,961.166016,1857.036743,316.007385,619.812317,273.040283,2558.48877,127.64695,126.091454,1544.124878,72.095001,265.25,28.761621,30778.0,37465.0,8.098,11407.7
2018-09-18,11278.900391,1183.011353,959.718628,1853.992798,309.361206,613.963806,262.034424,2524.894043,126.81105,127.707054,1507.023926,72.534798,253.850006,27.887318,30811.0,37474.0,8.14,11310.2
2018-09-19,11234.349609,1176.790894,946.282043,1860.393921,311.398743,614.518738,259.833313,2455.298828,126.663551,131.00058,1460.881836,73.120003,243.149994,27.585833,30649.0,37360.0,8.074,11272.8
2018-09-21,11143.099609,1183.351563,950.575928,1883.000977,307.663269,602.181335,258.971985,2337.275391,124.99173,133.516983,1504.763428,71.720001,229.449997,27.404942,30609.0,37628.0,8.076,11166.35
2018-09-24,10967.400391,1197.49353,929.082153,1968.325684,299.561798,613.238037,252.990555,2220.775391,122.287346,133.665009,1507.220703,72.230003,213.699997,25.415144,30862.0,37897.0,8.122,10997.95
2018-09-25,11067.450195,1196.084229,941.96405,1954.672119,301.841827,620.025757,259.259094,2258.495605,123.369102,134.923203,1492.871704,73.300003,192.449997,24.420244,30838.0,38273.0,8.125,11086.7
2018-09-26,11053.799805,1216.300781,949.586853,1917.918701,303.782349,612.896545,252.512024,2274.556152,124.106659,133.665009,1497.098022,73.089996,192.050003,24.993065,30608.0,37899.0,8.072,11062.45
2018-09-27,10977.549805,1218.584839,953.422546,1959.730591,297.524292,618.830505,253.947571,2165.177246,126.024315,130.112442,1435.967651,72.769997,183.399994,23.214308,30356.0,37625.0,8.027,10977.55
2018-09-28,10930.450195,1222.666992,967.848206,1955.119263,296.45697,623.312927,254.091141,2129.618408,134.629181,131.148575,1398.67041,72.949997,180.100006,23.244455,30479.0,38604.0,8.024,10954.3
2018-10-01,11008.299805,1197.15332,982.032593,2019.448364,304.655518,637.485901,262.082336,2169.401123,126.46685,132.480804,1399.358398,72.504997,171.350006,23.365049,30614.0,38469.0,7.988,11061.8
2018-10-03,10858.25,1171.299316,979.958069,1936.452393,294.662079,621.989441,260.024719,2192.681396,122.582367,134.294083,1368.98999,73.279999,177.199997,22.128963,31025.0,39120.0,8.112,10893.6
2018-10-04,10599.25,1090.773071,944.545166,1848.665771,307.081177,603.80365,259.689728,2140.570801,121.451447,127.596031,1351.741821,73.849998,197.100006,20.380352,31136.0,39003.0,8.158,10631.25
2018-10-05,10316.450195,1019.431885,948.187805,1882.553345,298.154907,618.659546,247.248383,1987.47998,122.533195,108.834084,1408.694946,74.220001,182.399994,20.22961,31233.0,39301.0,8.024,10347.15
2018-10-08,10348.049805,1078.283569,938.393738,1860.080811,301.599243,609.993591,254.330353,1939.887695,116.878571,110.869408,1380.783569,73.763,180.949997,20.289907,31096.0,38486.0,7.974,10379.0
2018-10-09,10301.049805,1059.476318,936.270874,1872.839355,297.1362,612.811096,251.650696,2024.365112,116.731071,108.538033,1412.970337,73.889999,175.75,20.772282,31161.0,38644.0,8.076,10314.4
2018-10-10,10460.099609,1071.188354,949.080322,1829.684692,310.331451,598.040588,266.676056,2230.745605,118.353699,109.981262,1404.174316,74.550003,189.050003,21.737034,31247.0,38518.0,8.031,10465.75
2018-10-11,10234.650391,1057.289429,934.799438,1772.697388,302.423981,574.902588,250.885071,2123.82251,121.058075,113.200768,1425.255005,74.599998,191.199997,20.832579,31793.0,38917.0,7.986,10252.05
2018-10-12,10472.5,1094.952637,956.172546,1717.500732,309.894836,579.555786,252.416321,2246.855225,123.123245,116.494286,1458.473755,74.160004,200.75,21.676737,31670.0,38943.0,7.984,10486.55
2018-10-15,10512.5,1107.782227,968.813171,1745.434814,304.024902,596.631897,251.889954,2265.371338,124.795052,118.529594,1499.554688,73.676003,201.75,22.159111,31877.0,39181.0,7.921,10517.45
2018-10-16,10584.75,1131.157715,961.431458,1756.89502,311.107666,593.600769,258.684814,2267.974609,121.943146,122.563255,1530.513062,74.080002,219.0,22.309853,31701.0,38898.0,7.872,10589.85
2018-10-17,10453.049805,1119.008301,952.674622,1727.438477,305.431732,602.224182,249.928055,2112.428223,123.369102,119.972839,1475.574585,73.455498,216.550003,22.792229,31702.0,38871.0,7.909,10443.95
2018-10-19,10303.549805,1070.410645,949.369751,1712.934204,306.062378,583.611328,249.880203,2102.605225,120.222183,118.751648,1491.004395,74.160004,229.699997,22.008369,31737.0,38820.0,7.921,10303.2
2018-10-22,10245.25,1032.844727,964.39856,1703.802246,317.365723,580.537781,249.16243,2077.900635,126.122658,115.421135,1433.805664,73.464996,211.600006,21.194361,31729.0,38754.0,7.93,10231.95
2018-10-23,10146.799805,1025.11792,957.619934,1654.141479,313.242126,561.455322,244.664368,2046.466919,122.779045,115.014053,1467.417358,73.859497,212.75,21.345102,31871.0,39148.0,7.894,10147.9
2018-10-24,10224.75,1016.418823,961.190186,1658.49292,312.41745,554.795837,244.712234,2270.872314,123.123245,116.753334,1534.739014,73.221298,220.649994,21.857626,31723.0,38862.0,7.872,10228.55
2018-10-25,10124.900391,1001.888062,949.876404,1662.53064,310.428528,559.931213,238.826523,2293.661865,125.335922,114.977043,1579.849487,73.220497,229.149994,22.460594,31683.0,38650.0,7.867,10124.9
2018-10-26,10030.0,1015.592651,946.209656,1614.170776,306.256439,546.855347,237.438828,2297.492432,126.46685,112.349632,1569.579346,73.2202,217.100006,22.279705,31764.0,38755.0,7.877,10054.1
2018-10-29,10250.849609,1057.289429,929.371704,1678.680176,339.002075,556.478882,256.38797,2338.306885,124.74588,114.644012,1562.159058,73.125,214.199997,22.731932,31730.0,38319.0,7.81,10283.95
2018-10-30,10198.400391,1027.353394,922.83429,1700.033813,335.41214,569.295715,261.412384,2314.633301,124.893387,113.200768,1553.854492,73.590599,236.0,23.515791,31725.0,38353.0,7.834,10229.25
2018-10-31,10386.599609,1031.484131,922.351746,1738.927979,344.435425,592.426575,269.307861,2340.370117,126.663551,113.422806,1551.790527,73.650002,221.899994,23.304752,31631.0,38082.0,7.853,10398.4
2018-11-01,10380.450195,1026.62439,922.568909,1736.774414,343.174133,575.423767,273.614502,2375.290283,128.630356,114.162933,1465.599243,74.07,224.600006,23.395197,31783.0,38811.0,7.823,10413.45
2018-11-02,10553.0,1044.751099,940.54071,1716.766724,343.901794,571.582947,273.088165,2341.106689,128.876221,116.457283,1445.255127,73.309998,229.149994,24.480541,31737.0,38653.0,7.781,10577.05
2018-11-05,10524.0,1059.719238,943.700806,1696.489868,339.244629,574.819458,282.275604,2317.629639,129.662949,114.681015,1385.501099,72.904999,251.199997,25.173956,31783.0,38392.0,7.808,10550.95
2018-11-06,10530.0,1073.132202,939.141602,1734.03833,342.591919,575.208069,274.1409,2298.327881,128.433685,115.495132,1352.282349,72.860001,256.0,25.415144,31657.0,38168.0,7.796,10554.85
2018-11-07,10598.400391,1079.547119,944.641602,1742.516724,345.308594,583.018921,274.236572,2306.824219,129.367935,116.198242,1370.759155,73.230003,258.799988,25.384995,31602.0,41925.0,,10614.55
2018-11-09,10585.200195,1062.780884,938.586731,1712.953857,346.230347,569.209412,271.078369,2333.297363,129.761276,115.754173,1385.576538,72.900002,257.450012,25.475441,31023.0,36915.0,7.765,10623.75
2018-11-12,10482.200195,1049.70813,926.838745,1718.022705,341.864258,573.265991,266.006134,2237.277832,128.433685,115.495132,1348.113892,72.470001,242.25,24.601135,31014.0,36726.0,7.804,10503.85
2018-11-13,10582.5,1068.612793,930.071228,1736.056885,350.159821,574.560669,266.101807,2244.546875,129.072906,115.828186,1362.83313,73.18,254.649994,24.570988,30778.0,36416.0,7.762,10615.95
2018-11-14,10576.299805,1067.154663,944.545166,1687.338501,355.690216,563.772034,271.413361,2253.338135,128.876221,119.158737,1356.335205,72.550003,257.899994,24.962917,30838.0,36518.0,7.733,10605.0
